OA,ts006_0001
E00171750,136.7
E00103654,758.5
E00103655,357.6
E00103656,41.4
E00103657,30.3
E00103671,2850
E00103672,1753.9
E00103673,3620.5
E00103674,1575.7
E00103675,9492.4
E00103676,6010.9
E00103677,2909.8
E00103683,6145
E00103684,1774.9
E00103685,1571.9
E00103686,9960.6
E00103687,4041.4
E00103688,1961.1
E00103689,385.5
E00103690,474
E00103691,1984.3
E00103692,1781.1
E00103693,929.8
E00103694,689.9
E00183038,9454.5
E00183047,1478.2
E00183060,3710.9
E00183078,3597
E00183090,8733.9
E00103679,6537.8
E00103680,3623.7
E00103682,4517.2
E00183058,6289
E00183075,3785.9
E00183083,1021.5
E00103540,32.3
E00103543,1760.5
E00103546,14.9
E00103548,329.4
E00103550,54.2
E00103541,1287.4
E00103542,706.8
E00103544,250.7
E00103545,1132.2
E00103547,2064.5
E00103549,3892.1
E00103639,803.9
E00103640,29.7
E00103641,132.5
E00103642,114.7
E00103643,584.1
E00103644,387.6
E00103645,884.5
E00103695,52
E00103697,200.7
E00103703,1558.9
E00103705,2115.1
E00103707,65.2
E00171753,455.5
E00171755,102.9
E00171757,36.7
E00103696,25
E00103700,3613
E00103701,1980.1
E00103702,3071.9
E00103699,871.8
E00103706,1261
E00171758,3518.9
E00171760,3663.4
E00171761,5957.4
E00103614,50.8
E00103620,4910.6
E00103621,49.4
E00103622,50.3
E00103623,102.7
E00103615,203.1
E00103616,23.9
E00103617,404.1
E00171767,91.7
E00171769,25.7
E00103610,589.5
E00103611,136.3
E00103612,230.5
E00103613,126.7
E00103619,228
E00103708,105.9
E00103710,33.5
E00103711,133.7
E00103712,40.7
E00103713,31.6
E00103714,48.4
E00183046,23.8
E00183057,837.6
E00103596,18.2
E00103597,32.5
E00103598,133.8
E00103599,35.2
E00103600,2118.3
E00103601,17.5
E00103602,20.1
E00103658,5895.7
E00103659,5419.2
E00103660,920
E00103661,15.4
E00103662,4414.8
E00183034,139.7
E00103664,1092.9
E00103665,339.4
E00103666,3551.9
E00103667,20.4
E00103668,361.6
E00103669,570.4
E00103670,37.8
E00103716,55.9
E00103717,51.4
E00103719,95.3
E00103720,3742.8
E00103721,589.3
E00103722,12.2
E00183036,93.4
E00103551,5027.1
E00103552,3216.5
E00103553,7408.3
E00103554,6553.2
E00103555,5626.1
E00103556,6236
E00103558,895.3
E00103559,4731.8
E00171763,4840.6
E00171764,768.2
E00171766,8554.6
E00183048,3280.3
E00183080,3384.6
E00183082,7176
E00103561,3819.4
E00103562,2003.6
E00103563,6958.4
E00103564,5774.9
E00103565,3833.6
E00103566,6153.8
E00103567,866.5
E00103568,8558.3
E00103569,8191
E00103570,7500
E00103571,9773.8
E00103572,1539.6
E00103573,753.4
E00103574,7677.7
E00103575,10105.3
E00103576,9729
E00103577,6917
E00103578,3607.3
E00103579,7230.8
E00103580,4135.1
E00103530,1457.3
E00103531,93.7
E00103532,55.5
E00103538,53.6
E00103528,31.5
E00103529,44.5
E00103533,27.5
E00103534,149.5
E00103535,84.6
E00103536,52
E00103537,52.2
E00103539,24.7
E00103588,20.4
E00103589,327.2
E00103590,86.5
E00103591,18.4
E00103592,1425.5
E00103593,21.2
E00103594,30.9
E00103595,43.6
E00103631,25.6
E00103632,28.7
E00103633,63.4
E00103634,111.3
E00103635,244.2
E00103636,22.1
E00103637,26.7
E00103638,14.8
E00103742,4388.9
E00103743,7370.1
E00103744,279.2
E00103745,14
E00103746,1234.1
E00103747,467
E00103748,17.8
E00103770,3564.8
E00103771,5167.8
E00103772,8801.4
E00103773,636.6
E00103775,52.5
E00103776,7883.7
E00103780,21.4
E00103768,62.3
E00103769,2526.2
E00103774,1004.1
E00103777,123.2
E00103778,1772.2
E00103779,145.1
E00103782,6310
E00103787,7151.3
E00103793,5676.6
E00103794,406.2
E00103781,5970.1
E00103784,7161.8
E00103785,6715.5
E00103786,3411.1
E00103792,112.8
E00103783,4618.4
E00103788,2189
E00103789,3129.3
E00103790,5219.5
E00103791,1174.1
E00103797,129.2
E00103799,64.8
E00103800,251.1
E00103801,4305
E00103802,2215.2
E00103804,2774
E00103795,5099.3
E00103796,3254.1
E00103798,4013.8
E00103803,3625.6
E00103805,3841.2
E00103806,5378.8
E00103808,1322.7
E00103809,43.1
E00103812,715.5
E00103813,12.5
E00103816,96.3
E00103807,4968.2
E00103810,1595.7
E00103811,60.7
E00103814,984.3
E00103815,3123
E00103853,135.4
E00103863,2241.7
E00103864,5763.4
E00103866,6029.1
E00103867,2636.7
E00103869,624.2
E00103859,173.2
E00103861,836.7
E00103862,3952.8
E00103865,6513.3
E00183040,1469.7
E00183065,954.2
E00103858,3621.6
E00103870,896.2
E00103871,1512.3
E00103872,3336.7
E00103854,1367.3
E00103855,2112.3
E00103856,867.8
E00103857,3137.8
E00103860,1857.6
E00103873,13.9
E00103874,18.7
E00103875,56.6
E00103876,67.7
E00103877,13.6
E00103878,40.3
E00103879,12.4
E00103880,39.7
E00103881,232.2
E00103882,25.7
E00103885,81.9
E00103886,97.3
E00103891,268.2
E00166078,2004.6
E00166079,9274.4
E00103883,2215.8
E00103884,3090.2
E00103894,3419.9
E00103895,2578.3
E00103887,1738.1
E00103888,884.8
E00103889,391.9
E00103890,1854.3
E00166076,154.1
E00166077,674.2
E00103749,310.6
E00103750,1127.5
E00103751,1128.9
E00103752,208.1
E00103753,11.5
E00103754,253.4
E00103755,7.4
E00103756,17
E00103757,1482.3
E00103758,202.7
E00103759,233.8
E00103760,44.6
E00103761,24.5
E00103762,6.2
E00103763,85.4
E00103764,102.5
E00103765,103.2
E00103766,29.7
E00103767,183.9
E00103818,1336.4
E00103820,802.7
E00103823,5751.3
E00103824,7239.7
E00103819,3561.9
E00103821,3213.1
E00103822,4543.7
E00103830,1630.9
E00103831,1721.5
E00103817,2113.2
E00103825,433.7
E00103826,82
E00103827,1505.6
E00103828,3831.6
E00103829,2879.4
E00103833,6883.1
E00103836,1652
E00103837,1984.6
E00103838,646.3
E00103839,939.8
E00103852,5600
E00103834,3760.9
E00103835,4635.6
E00103843,7937.6
E00103847,5570.8
E00103848,3005.9
E00103850,9683.8
E00103841,6003.6
E00103842,4597
E00103845,4172.9
E00103846,1381.7
E00103832,547.2
E00103840,6888.5
E00103844,4334.3
E00103849,5576.9
E00103851,97.3
E00104188,674.1
E00104196,3532.1
E00104200,1700.4
E00104202,1573.5
E00104189,5643
E00104194,4992.4
E00104195,5742.4
E00166101,746.9
E00104190,2989.9
E00104191,1652.5
E00104197,3256.5
E00104198,4682.4
E00104199,3591.1
E00104201,3025.6
E00104204,6195.1
E00104205,984.7
E00104218,1725.4
E00166080,10031.8
E00166081,2596.2
E00104209,5543.7
E00104210,4571.9
E00104211,3530.9
E00104212,8196.7
E00104213,759.8
E00104216,2163.7
E00183052,677.7
E00183069,3416.5
E00104203,1010.4
E00104206,3049.5
E00104207,4524.2
E00104208,256.9
E00104217,2749.5
E00103911,48.3
E00103912,228.8
E00103913,253.7
E00103914,86.2
E00103915,70.2
E00103916,168.3
E00103980,32.8
E00103981,18.8
E00103982,41.2
E00103983,188.3
E00103984,36.4
E00103985,445.8
E00103986,70.4
E00104179,106.8
E00104180,8.6
E00104181,104
E00104182,44
E00104183,60.5
E00104184,31.8
E00104185,17.5
E00104186,32
E00104187,47.4
E00104227,64.9
E00104228,26.6
E00104229,268.1
E00104230,490.9
E00104231,605.4
E00104232,81
E00103903,10
E00103908,132.1
E00103909,261.4
E00103910,35
E00103897,3504.4
E00103904,167.9
E00103905,142.4
E00103906,3163.3
E00103907,4357.1
E00103896,3906.7
E00103898,5760.6
E00103899,925.6
E00103900,514.6
E00103901,2853.9
E00103902,306.2
E00103966,33.4
E00103967,29.8
E00103968,267.9
E00103969,83.6
E00103970,35.1
E00103971,20.6
E00104105,45.8
E00104106,16.8
E00104107,23.3
E00104108,46.7
E00104109,36.5
E00104111,22.2
E00166100,17.9
E00104131,10.7
E00104132,85.6
E00104133,29.2
E00104134,186.6
E00104135,2089.1
E00104136,48.1
E00104137,14.8
E00104138,25.4
E00103987,33.3
E00103988,211.5
E00103989,22
E00103990,1489.2
E00103998,22.9
E00103999,17.9
E00104000,23.3
E00166088,81.5
E00166089,21.9
E00166090,224.5
E00166091,8516.1
E00103991,405.6
E00103992,403.7
E00103994,3672.2
E00103995,6730.8
E00103996,2496.6
E00166087,33.5
E00166092,3649.4
E00166093,5222.8
E00104097,24.9
E00104098,62.9
E00104099,99.5
E00104100,22.2
E00104101,30.2
E00104103,20.9
E00166082,50.2
E00166083,768.8
E00104165,15.1
E00104166,36.2
E00104167,43
E00104168,16.3
E00104169,37.9
E00104170,20.8
E00104171,36.2
E00104172,24.4
E00104173,28.9
E00104174,398.5
E00104175,10.8
E00104176,1474.8
E00104177,5973.5
E00104178,52.9
E00104001,1288.1
E00104002,2877.8
E00104003,990.9
E00104004,184.8
E00104005,374.8
E00104006,24.4
E00104118,2118.6
E00104119,611.8
E00104125,749.4
E00104128,1113.1
E00104129,1514.5
E00104130,1609.1
E00104120,6857.8
E00104122,3458.5
E00104123,2339.7
E00104124,4505.5
E00104126,3762.2
E00104127,1542
E00183045,167.4
E00183077,8560.6
E00104139,20.7
E00104140,111
E00104141,18.1
E00104142,22.1
E00104143,136.5
E00103917,2490.2
E00103918,3491.7
E00103919,264.3
E00103920,1928.9
E00103921,6214.4
E00103922,4136.9
E00103923,308.3
E00103925,9656.4
E00103929,7283.4
E00103930,5041.6
E00103931,3322.4
E00103933,3880.6
E00103926,2475.8
E00103934,2299.4
E00103936,2773.5
E00103937,3140.4
E00103938,4087.6
E00103939,3741.4
E00103924,613.1
E00103927,1864.6
E00103928,3969.4
E00103932,2375.9
E00103935,1542.2
E00103972,186.5
E00103973,1575.9
E00103974,93.3
E00103975,34.3
E00103976,69.6
E00103977,29.7
E00103978,50
E00103979,22.4
E00104034,155.7
E00104035,43.9
E00104036,45.3
E00104037,60.5
E00104038,300.7
E00104039,25.8
E00104040,330.1
E00104112,22.8
E00104113,3139.4
E00104114,158.4
E00104115,119.8
E00104116,36.9
E00104117,20.2
E00104144,525.4
E00104145,146.1
E00104146,4072.4
E00104147,29.9
E00104148,99.6
E00104149,36
E00104150,302.2
E00103947,2164.3
E00103951,5812.1
E00103952,7769
E00103953,6174.5
E00103954,2532.4
E00103955,1544
E00103940,1740.5
E00103948,6938.1
E00103949,2509.1
E00103950,2913.8
E00103958,2963.5
E00103959,5255
E00103941,1212.9
E00103942,2884.6
E00103943,248
E00103944,2012.2
E00103945,398.6
E00103946,849.8
E00103956,967.1
E00103957,1539.7
E00104042,1657.1
E00104047,9310.3
E00104048,6640.8
E00104050,2594.9
E00104051,5510.6
E00104053,6626.9
E00104043,4385
E00104044,3067.7
E00104049,5012.1
E00104052,12177.1
E00104056,3837.2
E00104041,6103.9
E00104045,3090.7
E00104046,2260.2
E00104054,1151.4
E00104055,2021.7
E00104072,6073.8
E00104080,8305.1
E00104081,7238.7
E00104082,3233.7
E00104071,4200
E00104074,1134.9
E00104076,3903.9
E00104077,6223.6
E00104078,3621.8
E00104073,3181.3
E00104075,3076.3
E00104079,1873.9
E00104083,2368.4
E00103960,2078.6
E00103961,1576.7
E00103962,522.3
E00103963,61.5
E00103964,58.3
E00103965,70.8
E00104153,3111.1
E00104157,75.6
E00104158,44.3
E00104159,106.4
E00104160,73.2
E00104161,214.6
E00104162,11.4
E00104164,16.7
E00104151,3744.8
E00104152,4375.6
E00104154,5255.8
E00104155,3230.3
E00104156,1268
E00104163,25.1
E00104219,6150.1
E00104220,33.1
E00104221,10.7
E00104222,1450.2
E00104223,253.5
E00104224,18.9
E00104225,63.5
E00104226,38.5
E00104007,126.6
E00104008,14.7
E00104009,28.8
E00104010,10.7
E00104011,43.5
E00104012,13.6
E00104013,10.4
E00104014,51.1
E00104015,3080.9
E00104019,1421.1
E00104020,1313.1
E00104021,6621.1
E00104024,4494
E00104025,5671.9
E00104022,5055.7
E00104023,4283.4
E00104026,6097.3
E00183049,328.9
E00183074,27.4
E00183081,823.9
E00104016,980.5
E00104017,211.5
E00104027,1561.4
E00104028,8257.4
E00104018,298.2
E00104029,4081
E00104030,1260.4
E00104031,909.1
E00104032,3615.3
E00104236,5019.6
E00104237,7787.2
E00104238,7146.9
E00104241,6163.1
E00104242,2474.4
E00183050,1475.5
E00183051,3928.6
E00183072,7628.6
E00104234,6732
E00104235,6523.7
E00104239,4460.3
E00104240,7041.8
E00104243,931.9
E00104244,8782.1
E00104340,45.5
E00104341,430.7
E00104342,264.2
E00104343,399.2
E00104346,2727.3
E00104347,3580.4
E00104337,3997.8
E00104338,5267.4
E00104339,4403.4
E00104344,6595.4
E00104345,5519.6
E00104348,4743.3
E00104349,4800
E00104267,841.2
E00104279,791.1
E00104280,778.6
E00104281,2685
E00104282,3182.5
E00104283,295.2
E00104269,3487.1
E00104271,1209.8
E00104272,2742.9
E00104275,240
E00104276,1412.6
E00104284,201.2
E00104268,697.3
E00104270,2596
E00104273,1055.9
E00104274,2394.5
E00104277,695.9
E00104278,1614.7
E00104287,3674
E00104288,3078.5
E00104289,4500.7
E00104291,5241.2
E00104292,979.6
E00104294,5112.8
E00104285,3723.5
E00104286,9194
E00104290,4950
E00104293,4224.9
E00104295,11004
E00104296,6903
E00104363,1994.6
E00104366,3500
E00104367,2439.7
E00104372,7081.6
E00171478,376.6
E00171479,3078.9
E00104369,6673.6
E00104370,5161.9
E00104371,6787.6
E00104373,10070.7
E00104374,8100.7
E00104375,8501.3
E00104364,541.5
E00104365,2882.4
E00104376,1385.2
E00104377,1409
E00104378,5571.4
E00104379,2765.4
E00104392,400.9
E00104393,4587.2
E00104398,169.8
E00104399,936.2
E00104400,1395.1
E00104401,403.3
E00104402,2991.8
E00104394,921.6
E00104395,6513.2
E00104396,3151.3
E00104397,2043.4
E00104403,4185.7
E00104246,8971.6
E00104252,4417.6
E00104253,13266.7
E00104256,14033.1
E00104258,4529
E00104261,2136.8
E00104262,8010.6
E00104263,5550
E00104264,3941.9
E00104265,2676.3
E00104266,7535.9
E00104247,14731.2
E00104248,8934
E00104255,15723.7
E00104257,13105
E00104259,14732.8
E00104260,14127
E00104245,8876.1
E00104249,5320.2
E00104250,6152.4
E00104251,2987.9
E00104254,4987.5
E00104404,1513.7
E00104407,3670.3
E00104410,7985.6
E00104412,4616.7
E00104413,1278.4
E00104415,7021.9
E00104416,2588.2
E00104417,1543.4
E00104405,11409.7
E00104406,11821.9
E00104408,14333.3
E00104409,7337.5
E00104411,5462.6
E00104414,10000
E00104350,8972.8
E00104352,10901.3
E00104353,15283
E00104354,10925.3
E00104358,9153.1
E00104359,8849.8
E00104362,10963
E00104351,7208.7
E00104355,2527.2
E00104356,4513.5
E00104357,1937
E00104361,9825.1
E00171476,10545.5
E00171477,3464.4
E00104382,4351.1
E00104385,7174.4
E00104387,4604.1
E00104389,1505.1
E00183043,2969.3
E00183064,6708.9
E00104380,3076.1
E00104381,4162
E00104383,7125.7
E00104384,4599.7
E00104388,5019.7
E00104390,4206.7
E00104391,5507.2
E00104427,1889.4
E00104428,4337.1
E00104429,1756.1
E00104430,5415.3
E00104431,6470.6
E00104434,6202.8
E00104421,6109.7
E00104422,8993.9
E00104423,5749.4
E00104424,6012.7
E00104425,4459.7
E00104426,3691.7
E00104418,3853.5
E00104419,4516.6
E00104420,5542.2
E00104432,3560.5
E00104433,5808.2
E00104440,1851.9
E00104441,6490.9
E00104442,5364.1
E00104443,1922.2
E00104444,5161.3
E00104445,1677.6
E00104446,6128
E00104447,4870.2
E00104448,2860.5
E00104435,2111.1
E00104436,4636.9
E00104438,3824.8
E00104439,4978
E00104437,3974.2
E00104449,1585.4
E00104450,5079.1
E00104451,5220.6
E00104452,4491.3
E00104297,335.6
E00104298,278.5
E00104302,6197.6
E00171470,2071.5
E00171471,1290.7
E00104324,5811.8
E00104325,6530.6
E00104326,1043.7
E00104335,1344.1
E00183056,4201.8
E00183093,5384.6
E00104327,267.6
E00104328,8492.1
E00104329,11570.7
E00104330,8172.8
E00104331,1947.7
E00104332,8843.8
E00104333,5009.2
E00171474,1059.1
E00171475,2242.2
E00104300,731.8
E00104301,4630.1
E00104303,10611.5
E00104304,2944.7
E00104305,3032.8
E00104306,6551.7
E00104307,1991.5
E00104309,327
E00104310,3842.9
E00104312,3498.4
E00104315,6240.2
E00104316,1425.4
E00104311,4295.7
E00104313,5538.1
E00104314,7896
E00104317,2164.3
E00104318,1238.7
E00104308,5933
E00104319,461.7
E00104320,6355.9
E00104322,881.5
E00104323,2629.6
E00171472,174.9
E00171473,2584.7
E00104057,560
E00104058,2558.5
E00104064,2176.8
E00104068,1225.2
E00104069,4824.6
E00104059,5663.4
E00104060,3024.1
E00104062,2296.3
E00104070,6876.7
E00104063,5287.4
E00104065,6382.6
E00104067,3314.6
E00183055,37037
E00183079,5379.3
E00183089,2616.6
E00166094,2035.9
E00183039,9912.3
E00183044,2985.3
E00183053,1904.8
E00183067,5342.5
E00183087,5151.1
E00104085,2197.3
E00104086,1924.3
E00104088,3107.9
E00104096,5252.7
E00104087,6978.2
E00104091,7482.2
E00104094,9544.1
E00104095,6030.8
E00104084,1643.8
E00104089,6539.9
E00104090,4446
E00104093,5891.5
E00166084,1200.8
E00166085,7174.6
E00183062,9803
E00183068,4471.2
E00166095,6526.1
E00166097,1112
E00166098,8188.6
E00166099,7358.5
E00183061,3964.6
E00100723,39.7
E00100724,132.1
E00100725,20.6
E00100726,3397.9
E00100727,4512.2
E00100728,518.9
E00100729,3570.4
E00100730,27.7
E00100913,37
E00100914,26.5
E00100915,40.6
E00100916,22.1
E00100917,47.2
E00100918,42.8
E00100919,24.4
E00101069,35.9
E00101072,27.7
E00101073,32.6
E00101074,32.8
E00101075,19.4
E00100863,7109
E00100864,6034.5
E00100865,4907.9
E00100869,6838.2
E00100881,7281.3
E00100882,731.1
E00100883,5072.5
E00100884,2296.8
E00100885,5833.3
E00100892,4856.1
E00100896,7233.1
E00100890,1703
E00100891,2901.9
E00100893,8607.6
E00100894,4273
E00100895,3329.2
E00100886,133.3
E00100887,3121.7
E00100888,865.3
E00100889,3844.4
E00100897,2879.6
E00100861,2566.8
E00100866,4654
E00100867,5786.4
E00100870,4838.7
E00100871,5305.1
E00100860,6283.4
E00100862,2196
E00100873,7832.2
E00100877,1655.7
E00100880,6883.5
E00100858,1097.7
E00100868,581.3
E00100872,1576.8
E00100876,4116.2
E00100879,2186.3
E00100859,4196.4
E00100874,80
E00100875,4451.4
E00100878,329.5
E00100851,587.9
E00100852,6063
E00100854,5000
E00100856,2223.7
E00101030,67.2
E00101031,41.1
E00101033,31.6
E00101035,72.4
E00101032,46
E00101034,60.5
E00101036,46
E00101037,138.9
E00101046,74.3
E00101048,91.1
E00101050,514.9
E00101051,1341.4
E00101052,1627.2
E00180142,43.2
E00100850,48.6
E00100853,1182.7
E00100855,44.9
E00100857,53.9
E00100924,544.6
E00100925,69
E00100926,49.7
E00100637,5492
E00100643,1046.6
E00100644,5809.1
E00100652,5950.9
E00180162,5543.5
E00180224,1354.2
E00100638,3661.6
E00100639,4180.9
E00100640,4046.2
E00100642,679.1
E00100647,5919.3
E00100651,15
E00100645,368.4
E00100646,572.6
E00100648,2166.4
E00100649,55.8
E00100650,4117.6
E00101067,133.8
E00101068,81.6
E00101070,48.5
E00101071,348.3
E00100631,3830.8
E00100632,6388.9
E00100633,3677.8
E00180179,7443.2
E00180190,10800
E00180230,3245.8
E00100629,344.2
E00100630,37.2
E00100635,47.3
E00100636,36.8
E00180196,881.9
E00100709,2243.7
E00100710,3535.2
E00100712,5379.3
E00100713,2667.8
E00100717,3178.1
E00100707,1728.8
E00100708,560.3
E00100711,22.4
E00100714,624.2
E00100715,70.9
E00100716,1067.5
E00100898,62.3
E00100899,123.7
E00100901,139.5
E00100904,40.5
E00100900,120.1
E00100902,36.4
E00100903,1470.6
E00100905,79.2
E00101038,83.3
E00101039,25.3
E00101040,38.4
E00101041,1391.1
E00101042,179.1
E00101043,485.7
E00101044,42.4
E00101045,75
E00100920,46.1
E00100921,56.9
E00100922,633
E00100927,1478.6
E00100929,858.6
E00100923,181.8
E00100928,1016
E00100930,91.3
E00100931,69.7
E00100932,109.7
E00100940,1505.3
E00100944,3741.8
E00100945,4810.1
E00180203,854.9
E00180227,6911.5
E00180256,460.4
E00180259,2207.5
E00180274,1619.7
E00100933,88.5
E00100937,4840.1
E00100938,4806.3
E00100942,4714.9
E00100943,5062.2
E00100935,828.4
E00100936,8909.7
E00100939,5804.3
E00100941,5673.2
E00100947,2991.9
E00100653,212
E00100654,1269.8
E00100655,120.6
E00100656,156.3
E00100657,140.3
E00100658,25.2
E00100659,86.9
E00100718,23.9
E00100719,31.7
E00100720,53.5
E00100721,17.9
E00100722,57.6
E00100981,1040.3
E00100982,432.9
E00100983,1324.7
E00100984,40.9
E00100985,330
E00100986,935.1
E00100987,16.2
E00100955,3164.7
E00100963,706.8
E00100970,1943.5
E00100974,627.2
E00100975,1952.9
E00100956,5365.2
E00100957,3139.9
E00100971,9540.6
E00100973,8513.9
E00100976,8612.1
E00180150,2038.9
E00180242,1836.4
E00180246,5040.3
E00100958,3003.6
E00100959,3641.7
E00100961,4723.2
E00100962,3791.5
E00100966,1917.5
E00100960,983.1
E00100977,1032.9
E00100978,2688.8
E00100979,334.5
E00100980,973.8
E00100964,739.5
E00100967,5044.1
E00100968,6203.7
E00100969,4043.6
E00100972,3292.5
E00100988,2241.7
E00100993,1153.1
E00100997,4743.6
E00101007,4460.2
E00101008,2312.1
E00101009,6204.7
E00100989,3342.2
E00100990,484.5
E00100992,2765.3
E00100994,2968
E00101006,1112.7
E00100995,3356.2
E00100996,3602.6
E00100998,4121.7
E00101005,152.4
E00180145,5609.2
E00180195,7048.7
E00180250,4027.3
E00100999,4631.1
E00101000,1949.5
E00101001,2960.9
E00101002,1948.3
E00101003,7850.5
E00101004,4600.4
E00101010,9076.9
E00101011,2761.1
E00101013,2930.6
E00101014,3871.6
E00101015,7734.1
E00101027,4410.6
E00101028,2862.9
E00101012,1360.2
E00101016,274.1
E00101017,3506.9
E00101018,2933.5
E00101025,579.8
E00101026,210.5
E00101029,1772.3
E00101019,140.6
E00101020,1762.9
E00101021,1737.9
E00101022,3790.2
E00101023,5589.7
E00101024,2923.1
E00100906,1743
E00100907,32.4
E00100908,3767.2
E00100909,561.2
E00100910,990.7
E00100911,878.9
E00100912,1919.9
E00100948,40.3
E00100949,31.2
E00100950,90.6
E00100951,88.4
E00100952,52.4
E00100953,97.9
E00100954,73.9
E00101059,582.2
E00101060,471.1
E00101061,467
E00101062,1271
E00101065,4549.2
E00100699,489.9
E00100700,80.6
E00100701,1045.1
E00100702,189.2
E00100703,57.3
E00100704,238.2
E00100705,29.5
E00100706,500.9
E00101057,97.6
E00101063,15
E00101064,365
E00165905,231.6
E00165906,852.4
E00101053,1631.4
E00101054,1035.2
E00101055,1503.2
E00101056,1600
E00101058,4883.5
E00100737,4232.3
E00100738,4595.7
E00100752,8644.1
E00100754,5343.8
E00100756,6909.9
E00100739,852.5
E00100740,4151.2
E00100741,3887.1
E00100742,4371.3
E00165903,203.1
E00165904,3902.4
E00100743,5527.9
E00100745,7364.7
E00100747,7346
E00100749,3048.1
E00100753,3290.8
E00100746,5428.1
E00100748,3212.5
E00100750,4035.4
E00100751,8162.3
E00100755,3735.1
E00100757,6175.8
E00100772,7913.4
E00100774,6887.3
E00100775,6980.5
E00100777,6421.3
E00100762,2584.1
E00100763,3960.4
E00100764,3893.2
E00100765,4365.1
E00100766,3211.5
E00100778,4410.1
E00100758,9672.1
E00100768,2692.7
E00100769,1612.9
E00100770,4377.9
E00100771,3363.6
E00100759,3685.2
E00100760,983.3
E00100761,4489.2
E00100767,534.4
E00100773,1603.2
E00100776,3571.4
E00100678,2189.9
E00100679,1230.1
E00100680,3281.3
E00100682,1801.9
E00100685,2624.6
E00100693,1163.2
E00100687,1075.9
E00100692,1831.6
E00100695,230.1
